Policy_Type_ID,Policy_Type,Cover_Name,Cover_Type_Name,Cover_Sequence,Mandatory,Input_Type,Org.
20862,Marine Cargo Open Policy,PSL/Limit per Transit or Conveyance,Asset,18,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,PLL/Limit per Location,Asset,19,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,PLL/Limit per Location,Asset,19,Yes,TEXTAREA,IIRM India
18524,Marine Cargo Open Policy,Coverage Type,Basic,20,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Coverage Type,Basic,20,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,InstituteCargoClause(A),Basic,21,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,InstituteCargoClause(A),Basic,21,Yes,TEXTAREA,IIRM India
18524,Marine Cargo Open Policy,InstituteWarClauses(Cargo),Basic,22,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,InstituteWarClauses(Cargo),Basic,22,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,InstituteStrikesClause(Cargo),Basic,23,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,InstituteStrikesClause(Cargo),Basic,23,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,InstituteCargoClause(AirCargo),Basic,24,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,InstituteCargoClause(AirCargo),Basic,24,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,InstituteWarClause(AirCargo),Basic,25,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,InstituteWarClause(AirCargo),Basic,25,Yes,TEXTAREA,IIRM India
18524,Marine Cargo Open Policy,InstituteStrikesClause(AirCargo),Basic,26,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,InstituteStrikesClause(AirCargo),Basic,26,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,InstituteClassificationClause,Basic,27,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,InstituteClassificationClause,Basic,27,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,CargoISMEndorsement,Basic,28,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,CargoISMEndorsement,Basic,28,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,InstituteReplacementclause,Basic,29,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,InstituteReplacementclause,Basic,29,Yes,TEXTAREA,IIRM India
18524,Marine Cargo Open Policy,InlandTransit(Rail/Road/Air)ClauseA,Basic,30,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,InlandTransit(Rail/Road/Air)ClauseA,Basic,30,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,StrikesRiotsandCivilCommotionClause,Basic,31,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,StrikesRiotsandCivilCommotionClause,Basic,31,Yes,TEXTAREA,IIRM India
18524,Marine Cargo Open Policy,TerminationofTransitClause(Terrorism),Basic,32,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,TerminationofTransitClause(Terrorism),Basic,32,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Conceal Damage Clause,Basic,33,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Conceal Damage Clause,Basic,33,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Brands and Trade Marks Clause,Basic,34,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Brands and Trade Marks Clause,Basic,34,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,"SelfSurveyLimit:INR100,000",Basic,35,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,"SelfSurveyLimit:INR100,000",Basic,35,Yes,TEXTAREA,IIRM India
18524,Marine Cargo Open Policy,"WaiverofFIR/SubrogationforlossesuptoINR100,000",Basic,36,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,"WaiverofFIR/SubrogationforlossesuptoINR100,000",Basic,36,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,Shut Out Clause,Basic,37,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Shut Out Clause,Basic,37,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Duty Clause,Basic,38,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Duty Clause,Basic,38,Yes,TEXTAREA,IIRM India
18524,Marine Cargo Open Policy,Container Demurrage Coverage,Basic,39,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Container Demurrage Coverage,Basic,39,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,AirfreightReplacement/ChargesClause,Basic,40,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,AirfreightReplacement/ChargesClause,Basic,40,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,Forwarding Charges Clause,Basic,41,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Forwarding Charges Clause,Basic,41,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Seals Intact Clause,Basic,42,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Seals Intact Clause,Basic,42,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Multi Transit Cover,Basic,43,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Multi Transit Cover,Basic,43,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,HighSeaSalesandPurchases,Basic,44,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,HighSeaSalesandPurchases,Basic,44,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,50:50 Clause,Basic,45,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,50:50 Clause,Basic,45,Yes,TEXTAREA,IIRM India
18524,Marine Cargo Open Policy,"Theft, Pilferage & Non-Delivery",Basic,46,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,"Theft, Pilferage & Non-Delivery",Basic,46,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,Risk of Loading & Unloading,Basic,47,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Risk of Loading & Unloading,Basic,47,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Coverage of used items /damaged return/goods return / Faulty returns/second hand items,Basic,48,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Coverage of used items /damaged return/goods return / Faulty returns/second hand items,Basic,48,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Nominated Loss Adjuster Clause,Basic,49,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Nominated Loss Adjuster Clause,Basic,49,Yes,TEXTAREA,IIRM India
18524,Marine Cargo Open Policy,90% claim settlement in case consignment is carried by other than common carriers,Basic,50,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,90% claim settlement in case consignment is carried by other than common carriers,Basic,50,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Transhipment risk covered if goods are subjected to transhipment,Basic,51,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Transhipment risk covered if goods are subjected to transhipment,Basic,51,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,All Non Standard Claims to be settled at 95%,Basic,52,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,All Non Standard Claims to be settled at 95%,Basic,52,Yes,TEXTAREA,IIRM India
18524,Marine Cargo Open Policy,Other Terms & Covers,Basic,53,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Other Terms & Covers,Basic,53,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Deductibles,Asset,54,Yes,TEXTAREA,IIRM India
20862,Marine Cargo Open Policy,Deductibles,Asset,54,Yes,TEXTAREA,Safersik Organisation
20862,Marine Cargo Open Policy,Exclusions,Asset,55,Yes,TEXTAREA,Safersik Organisation
18524,Marine Cargo Open Policy,Exclusions,Asset,55,Yes,TEXTAREA,IIRM India
18536,Marine Cargo Specific Policy,Marine – Specific Cargo,Basic,1,Yes,TEXTAREA,IIRM India
18536,Marine Cargo Specific Policy,Others,Asset,2,No,TEXTAREA,IIRM India
20873,Marine Cargo Specific Policy,,,,,,
18501,Marine Hull Insurance,Marine – Hull,Basic,1,Yes,TEXTAREA,IIRM India
18501,Marine Hull Insurance,Others,Asset,2,No,TEXTAREA,IIRM India
20667,Marine Hull Insurance,,,,,,
30023,Marine Open Cover,Mode of Conveyance,Asset,4,Yes,TEXT,IIRM Sri Lanka
30023,Marine Open Cover,Interest,Asset,5,Yes,TEXT,IIRM Sri Lanka
30023,Marine Open Cover,Sum Insured,Basic,6,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Transit,Basic,7,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Description,Asset,8,Yes,TEXT,IIRM Sri Lanka
30023,Marine Open Cover,Maximum limit per transit,Basic,9,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Estimated Annual Carryings,Basic,10,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Scope of Cover,Asset,11,Yes,TEXT,IIRM Sri Lanka
30023,Marine Open Cover,Description of item,Basic,12,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Limit of Liability,Basic,13,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Maximum limit per transit,Basic,14,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Description of transit,Basic,15,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Items to be covered,Basic,16,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,APPLICABLE TO SHIPMENT BY SEA,Asset,17,Yes,TEXT,IIRM Sri Lanka
30023,Marine Open Cover,Institute Cargo Clauses (A) 1.1.82,Basic,18,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Institute War Clauses (Cargo) 1.1.82,Basic,19,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Institute Strikes Clauses (Cargo) 1.1.82,Basic,20,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Institute Classification Clause 1.1.01,Basic,21,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Cargo ISM Endorsement JC98/019,Basic,22,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Cargo ISM forwarding charges clause JC 98/023,Basic,23,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,APPLICABLE TO SHIPMENT BY AIR (INCLUDING COURIER SERVICES),Asset,24,Yes,TEXT,IIRM Sri Lanka
30023,Marine Open Cover,Institute Cargo Clauses (Air) (excluding sendings by post)1.1.82,Basic,25,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Institute War Clauses (Air Cargo) (excluding sendings by post) 1.1.82,Basic,26,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Institute Strikes Clauses (Air Cargo) 1.1.82,Basic,27,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Parcel Post/Air Freight Clause,Basic,28,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,BY RAIL/ ROAD,Asset,29,Yes,TEXT,IIRM Sri Lanka
30023,Marine Open Cover,Institute Transit Clauses (A) 1.1.82,Basic,30,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Institute Strikes Clauses (Cargo) 1.1.82,Basic,31,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Basis of valuation for settlement of claims,Basic,32,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Additional cover,Asset,33,Yes,TEXT,IIRM Sri Lanka
30023,Marine Open Cover,Unexplained losses and/or mysterious disappearance and/or losses to the interest revealed on taking inventory,Basic,34,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Loading & Unloading,Basic,35,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Excess/ Deductibles,Asset,36,Yes,TEXT,IIRM Sri Lanka
30023,Marine Open Cover,Excess/ Deductibles,Basic,37,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Exclusions,Basic,38,Yes,TEXTAREA,IIRM Sri Lanka
30023,Marine Open Cover,Subjectivities,Basic,39,Yes,TEXTAREA,IIRM Sri Lanka
15079,Marine Open Cover Insurance,Nature of Goods to be covered,Asset,1,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Nature of Packing,Asset,2,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Mode of Conveyance,Asset,3,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Sum Insured,Asset,4,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Voyage,Asset,5,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Basis of Valuation,Asset,6,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Limit per transit,Asset,7,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Limit per location,Asset,8,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Term of Sales by Vendor,Asset,9,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Institute Cargo Clauses (A) Cl 382 dated 1/1/2009,Basic,10,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Institute Strikes Clauses (Cargo) Cl 386 dated 1/1/2009,Basic,11,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Institute War Clauses (Cargo) 01.01.2009,Basic,12,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Inland Transit (Rail/Raod/Air) Clause A 2010 Clauses,Basic,13,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Inland Transit (Rail/Raod) Clause B,Basic,14,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,"Strike, Riot & civil Commotion Clause ",Basic,15,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Institute Cargo Clauses (A) (Air) (Excl. Post)  01.01.2009,Basic,16,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Institute Strike Clause (Air Cargo) 01.01.2009,Basic,17,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Institute War Clauses (Air Cargo) (Excl. Post) 01.01.2009,Basic,18,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,War & SRCC,Basic,19,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Loading and Unloading,Basic,20,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Institute Cargo Cluse 2009 ,Basic,21,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Institute Classification Clause; CL 354,Basic,22,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Cargo ISM Clause,Basic,23,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Termination of Transit (Terrorism) Clause,Basic,24,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Institute Replacement Clause/2nd Hand Replacement Clause,Basic,25,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Non LR/GR transit to be covered,Basic,26,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Termination of Risk,Basic,27,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Deferred unpacking clause,Basic,28,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Waiver of Subrogation,Basic,29,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Waiver of Contribution,Basic,30,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Non-Vitiation clause,Basic,31,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Multiple Insured clause,Basic,32,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,ON/or under deck clause,Basic,33,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Accumulation clause,Basic,34,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Pair & Set Clause,Basic,35,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Conceal Damage Clause,Basic,36,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Payment on Account Clause,Basic,37,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Repacking Costs Clause,Basic,38,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Returns shall be covered,Basic,39,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Material sent for Fabrication/Job Work or any other transit,Basic,40,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Self Survey Limit,Basic,41,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Subrogation rights against inland carriers stands waived,Basic,42,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,50:50 Clause,Basic,43,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Duty Insurance Clause,Basic,44,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Damage due to jerk & jolts,Basic,45,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Panel of Surveyor,Basic,46,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,"In case of private carrier, Courier, owned vehicle/ unviability of Transit document",Basic,47,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Testing Condition,Basic,48,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,"Theft, Pilferage, Non-delivery (TPND)",Basic,49,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Seal Intact Clause,Basic,50,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,FIR Report from police stands waived,Basic,51,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Warehouse to Warehouse Basis,Basic,52,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,"Theft, Pilferage, Short and / Or Non Delivery",Basic,53,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Container de-stuffing will be done at the Destination Port/Depot/site,Basic,54,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Agreed Bank Clause,Basic,55,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Loss Payee Clause,Basic,56,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Institute Replacement Clause,Basic,57,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Sea Shipment Clause,Basic,58,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Land Shipment Clause,Basic,59,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Courier Shipment Clause,Basic,60,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Registered Post Parcel Shipment Clause,Basic,61,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Air Shipment Clause,Basic,62,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Standard Terms Applicable For All Modes Of Shipments,Basic,63,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Exclusions,Basic,64,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Loading/Unloading on/off Vehicle/Vessel Clause,Basic,65,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Transhipment clause,Basic,66,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Contingent/Deemed Duty Clause,Basic,67,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Debris removal Clause,Basic,68,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,“Claused Bill of Lading” Clause,Basic,69,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Errors & Omissions Clause,Basic,70,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Insufficiency of packing clause,Basic,71,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Non-Cancellation Clause,Basic,72,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Intermediate storage cover,Basic,73,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Delay in opening clause,Basic,74,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,General Average Clause,Basic,75,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Both to blame clause,Basic,76,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Extra expense clause,Basic,77,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Wilful misconduct clause,Basic,78,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Shut out Cargo Coverage,Basic,79,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Escalation,Basic,80,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Brand and label clause,Basic,81,Yes,TEXTAREA,IIRM India
15079,Marine Open Cover Insurance,Other terms & conditions,Basic,82,Yes,TEXTAREA,IIRM India
15059,Marine Open Policy,Marine Open,Basic,1,Yes,TEXTAREA,IIRM India
15059,Marine Open Policy,Others,Asset,2,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Name of the Insured,Asset,1,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Address of Insured/Proposer,Asset,2,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Business Activities of Company,Asset,3,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Name of the Intermediary ( Existing & New if applicable ),Asset,4,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Contact Details including E Mail ID,Asset,5,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Expiring Policy Details,Asset,6,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Period of Insurance & Policy Number,Asset,7,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Insurer Details,Asset,8,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Expiring Policy Premium [w/o GST],Asset,9,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Claims History,Asset,10,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Renewal Policy Period,Asset,11,No,TEXTAREA,IIRM India
15077,Marine Sales trunover,Nature of Goods to be covered / Interest to be insured,Asset,12,No,TEXTAREA,IIRM India
