id,value_key,lookup_key,lookup_name,value,description,created_at,updated_at,created_by,updated_by,lookup_order,deleted_at,status,organisation_id
4631,CAR,POLICY_TYPE_CAR,POLICY_TYPE,CAR,CAR,2025-05-31 06:18:03.138208+00,2025-05-31 06:18:03.138208+00,SYSTEM,SYSTEM,13,,0,1
15068,AVIATION-HULL,POLICY_TYPE_AVIATION-HULL,POLICY_TYPE,Aviation-Hull,Aviation-Hull,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,2,,0,1
15069,PLATE_GLASS,POLICY_TYPE_PLATE_GLASS,POLICY_TYPE,Plate_Glass,Plate_Glass,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,73,,0,1
15072,PROF_INDEMNITY,POLICY_TYPE_PROF_INDEMNITY,POLICY_TYPE,Prof_Indemnity,Prof_Indemnity,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,90,,0,1
15074,OPP,POLICY_TYPE_OPP,POLICY_TYPE,OPP,OPP,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,70,,0,1
15075,JEWELLERS_BLOCK,POLICY_TYPE_JEWELLERS_BLOCK,POLICY_TYPE,Jewellers_Block,Jewellers_Block,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,44,,0,1
15076,FIDELITY_GUARANTEE,POLICY_TYPE_FIDELITY_GUARANTEE,POLICY_TYPE,Fidelity_Guarantee,Fidelity_Guarantee,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,31,,0,1
15082,PL_FW,POLICY_TYPE_PL_FW,POLICY_TYPE,PL FW,PL FW,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,79,,0,1
15083,PL_CV,POLICY_TYPE_PL_CV,POLICY_TYPE,PL CV,PL CV,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,76,,0,1
15084,PL_TW,POLICY_TYPE_PL_TW,POLICY_TYPE,PL TW,PL TW,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,84,,0,1
15085,PL_GMC,POLICY_TYPE_PL_GMC,POLICY_TYPE,PL GMC,PL GMC,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,80,,0,1
15086,PL_LIFE,POLICY_TYPE_PL_LIFE,POLICY_TYPE,PL Life,PL Life,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,83,,0,1
15087,PL_INDIVIDUAL_HEALTH,POLICY_TYPE_PL_INDIVIDUAL_HEALTH,POLICY_TYPE,PL Individual Health,PL Individual Health,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,81,,0,1
15088,PL_WC,POLICY_TYPE_PL_WC,POLICY_TYPE,PL WC,PL WC,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,85,,0,1
18169,GMC_PARENTAL_TOP_UP,POLICY_TYPE_GMC_PARENTAL_TOP_UP,POLICY_TYPE,Group Mediclaim Parental Top-Up,GMC-Parental Top Up,2025-08-06 11:46:04.347568+00,2025-08-06 11:46:04.347568+00,SYSTEM,SYSTEM,187,,1,1
15089,PL_FIRE,POLICY_TYPE_PL_FIRE,POLICY_TYPE,PL Fire,PL Fire,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,78,,0,1
15025,MARINE_HULL,POLICY_TYPE_MARINE_HULL,POLICY_TYPE,Marine_Hull,Marine_Hull,2025-07-02 09:38:44.145735+00,2025-07-02 09:38:44.145735+00,SYSTEM,SYSTEM,50,,0,1
15027,SPECIAL_CONTINGENCY,POLICY_TYPE_SPECIAL_CONTINGENCY,POLICY_TYPE,Special_Contingency,Special_Contingency,2025-07-02 09:38:44.145735+00,2025-07-02 09:38:44.145735+00,SYSTEM,SYSTEM,178,,0,1
15028,BANKERS_INDEMNITY,POLICY_TYPE_BANKERS_INDEMNITY,POLICY_TYPE,Bankers_Indemnity,Bankers_Indemnity,2025-07-02 09:38:44.145735+00,2025-07-02 09:38:44.145735+00,SYSTEM,SYSTEM,6,,0,1
15033,BSUS,POLICY_TYPE_BSUS,POLICY_TYPE,BSUS,BSUS,2025-07-02 09:38:44.145735+00,2025-07-02 09:38:44.145735+00,SYSTEM,SYSTEM,11,,0,1
15034,BLUS,POLICY_TYPE_BLUS,POLICY_TYPE,BLUS,BLUS,2025-07-02 09:38:44.145735+00,2025-07-02 09:38:44.145735+00,SYSTEM,SYSTEM,9,,0,1
15121,NOT_INCLUDED,POLICY_TYPE_NOT_INCLUDED,POLICY_TYPE,Not Included,Not Included,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,67,,0,1
15125,NO_INFO,POLICY_TYPE_NO_INFO,POLICY_TYPE,No Info,No Info,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,66,,0,1
18507,GROUP_MEDICLAIM_POLICY,POLICY_TYPE_GROUP_MEDICLAIM_POLICY,POLICY_TYPE,Group_Mediclaim_Policy,Group Mediclaim Policy,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,194,,0,1
18508,MOTOR_COMMERCIAL_VEHICLE_PACKAGE_POLICY,POLICY_TYPE_MOTOR_COMMERCIAL_VEHICLE_PACKAGE_POLICY,POLICY_TYPE,Motor_Commercial_vehicle_Package_Policy,Motor Commercial vehicle Package Policy,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,195,,0,1
18510,BHARAT_LAGHU_UDYAM_SURAKSHA,POLICY_TYPE_BHARAT_LAGHU_UDYAM_SURAKSHA,POLICY_TYPE,Bharat_Laghu_Udyam_Suraksha,Bharat Laghu Udyam Suraksha,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,197,,0,1
18512,ELECTRONIC_EQUIPMENT_INSURANCE,POLICY_TYPE_ELECTRONIC_EQUIPMENT_INSURANCE,POLICY_TYPE,Electronic_Equipment_Insurance,Electronic Equipment Insurance,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,199,,0,1
18517,MACHINERY_BREAKDOWN_INSURANCE,POLICY_TYPE_MACHINERY_BREAKDOWN_INSURANCE,POLICY_TYPE,Machinery_Breakdown_Insurance,Machinery Breakdown Insurance,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,204,,0,1
18518,BHARAT_SOOKSHMA_UDYAM_SURAKSHA,POLICY_TYPE_BHARAT_SOOKSHMA_UDYAM_SURAKSHA,POLICY_TYPE,Bharat_Sookshma_Udyam_Suraksha,Bharat Sookshma Udyam Suraksha,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,205,,0,1
18520,GROUP_PERSONAL_ACCIDENT_POLICY,POLICY_TYPE_GROUP_PERSONAL_ACCIDENT_POLICY,POLICY_TYPE,Group_Personal_Accident_Policy,Group Personal Accident Policy,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,207,,0,1
18523,ALL_RISK_INSURANCE,POLICY_TYPE_ALL_RISK_INSURANCE,POLICY_TYPE,All_Risk_Insurance,All Risk Insurance,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,210,,0,1
18529,INDUSTRIAL_ALL_RISKS_INSURANCE,POLICY_TYPE_INDUSTRIAL_ALL_RISKS_INSURANCE,POLICY_TYPE,Industrial_All_Risks_Insurance,Industrial All Risks Insurance,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,216,,0,1
18553,PUBLIC_LIABILITY_INSURANCE_-_ACT,POLICY_TYPE_PUBLIC_LIABILITY_INSURANCE_-_ACT,POLICY_TYPE,Public_Liability_Insurance_-_Act,Public Liability Insurance - Act,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,240,,0,1
3203,ALL_RISK,POLICY_TYPE_ALL_RISK,POLICY_TYPE,All Risk Policy,All Risk Insurance â€“ Covers loss or damage to property from any cause not specifically excluded.,2025-05-31 06:18:03.138208+00,2025-05-31 06:18:03.138208+00,SYSTEM,SYSTEM,1,,1,1
4630,BURGLARY,POLICY_TYPE_BURGLARY,POLICY_TYPE,Burglary & Theft Insurance,Burglary,2025-05-31 06:18:03.138208+00,2025-05-31 06:18:03.138208+00,SYSTEM,SYSTEM,12,,1,1
18168,GMC_PARENTAL,POLICY_TYPE_GMC_PARENTAL,POLICY_TYPE,Group Mediclaim Parental,GMC-Parental,2025-08-06 11:46:04.347568+00,2025-08-06 11:46:04.347568+00,SYSTEM,SYSTEM,186,,1,1
15090,PL_INDIVIDUAL_TRAVEL,POLICY_TYPE_PL_INDIVIDUAL_TRAVEL,POLICY_TYPE,Individual Travel Insurance,PL Individual Travel,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,82,,1,1
15091,WINDMILL_PACKAGE,POLICY_TYPE_WINDMILL_PACKAGE,POLICY_TYPE,Windmill Package Insurance,Windmill_Package,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,185,,1,1
18504,INDIVIDUAL_HEALTH,POLICY_TYPE_INDIVIDUAL_HEALTH,POLICY_TYPE,INDIVIDUAL_HEALTH,INDIVIDUAL HEALTH,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,191,,0,1
18501,MARINE_HULL,POLICY_TYPE_MARINE_HULL,POLICY_TYPE,Marine Hull Insurance,Marine Hull,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,188,,1,1
18502,MOTOR_GCV_POLICY,POLICY_TYPE_MOTOR_GCV_POLICY,POLICY_TYPE,Motor Goods Carrying Vehicle Insurance,Motor GCV Policy,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,189,,1,1
18503,CONTRACTORS_PLANT_AND_MACHINERY_INSURANCE,POLICY_TYPE_CONTRACTORS_PLANT_AND_MACHINERY_INSURANCE,POLICY_TYPE,Contractors Plant & Machinery Insurance (CPM),Contractors Plant and Machinery Insurance,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,190,,1,1
18505,MOTOR_TWO_WHEELER_POLICY,POLICY_TYPE_MOTOR_TWO_WHEELER_POLICY,POLICY_TYPE,Motor Two Wheeler Insurance,Motor Two Wheeler Policy,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,192,,1,1
18506,TRADERS_PACKAGE_POLICY,POLICY_TYPE_TRADERS_PACKAGE_POLICY,POLICY_TYPE,Traders Package Policy,Traders Package Policy,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,193,,1,1
18509,BANKERS_INDEMNITY_INSURANCE,POLICY_TYPE_BANKERS_INDEMNITY_INSURANCE,POLICY_TYPE,Bankers Indemnity Insurance,Bankers Indemnity Insurance,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,196,,1,1
18511,MOTOR_PRIVATE_CAR_PACKAGE_POLICY,POLICY_TYPE_MOTOR_PRIVATE_CAR_PACKAGE_POLICY,POLICY_TYPE,Motor Private Car Insurance,Motor Private Car Package Policy,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,198,,1,1
18513,MONEY_INSURANCE,POLICY_TYPE_MONEY_INSURANCE,POLICY_TYPE,Money Insurance,Money Insurance,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,200,,1,1
18514,BANK_LOCKER_PROTECTOR_POLICY_SCHEDULE,POLICY_TYPE_BANK_LOCKER_PROTECTOR_POLICY_SCHEDULE,POLICY_TYPE,Bank Locker Protector Policy,Bank Locker Protector Policy Schedule,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,201,,1,1
18515,TWO_WHEELER_-_ELECTRIC,POLICY_TYPE_TWO_WHEELER_-_ELECTRIC,POLICY_TYPE,Electric Two Wheeler Insurance,TWO WHEELER - ELECTRIC,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,202,,1,1
15092,PRODUCT_LIABILITY,POLICY_TYPE_PRODUCT_LIABILITY,POLICY_TYPE,Product Liability Insurance,Product_Liability,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,88,,1,1
15026,CRIME_INSURANCE,POLICY_TYPE_CRIME_INSURANCE,POLICY_TYPE,Crime Insurance / Fidelity & Crime Insurance,Crime_Insurance,2025-07-02 09:38:44.145735+00,2025-07-02 09:38:44.145735+00,SYSTEM,SYSTEM,21,,1,1
15032,STOCK_BROKER_INDEMNITY,POLICY_TYPE_STOCK_BROKER_INDEMNITY,POLICY_TYPE,Stock Broker Indemnity Insurance,Stock Broker Indemnity,2025-07-02 09:38:44.145735+00,2025-07-02 09:38:44.145735+00,SYSTEM,SYSTEM,179,,1,1
15035,CREDIT_INSURANCE,POLICY_TYPE_CREDIT_INSURANCE,POLICY_TYPE,Credit Insurance,Credit_Insurance,2025-07-02 09:38:44.145735+00,2025-07-02 09:38:44.145735+00,SYSTEM,SYSTEM,19,,1,1
15093,CLINICAL_TRIAL,POLICY_TYPE_CLINICAL_TRIAL,POLICY_TYPE,Clinical Trial Insurance,Clinical_Trial,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,16,,1,1
15094,RI_LIABILITY_XL,POLICY_TYPE_RI_LIABILITY_XL,POLICY_TYPE,Reinsurance Liability Excess of Loss,RI_Liability XL,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,134,,1,1
15095,RI_MARINE_AND_ENERGY_XL,POLICY_TYPE_RI_MARINE_AND_ENERGY_XL,POLICY_TYPE,Reinsurance Marine & Energy XL,RI_Marine and Energy XL,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,136,,1,1
15096,RI-TOP_RISK_XL,POLICY_TYPE_RI-TOP_RISK_XL,POLICY_TYPE,Reinsurance Top Risk Excess XL,RI-Top Risk XL,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,172,,1,1
15097,RI_MARINE_HULL_SURP,POLICY_TYPE_RI_MARINE_HULL_SURP,POLICY_TYPE,Reinsurance Marine Hull Surplus Treaty,RI_Marine Hull Surp,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,138,,1,1
15098,RI_STANDARD_FIRE_AND_SPECIAL_PERIL_POLICY,POLICY_TYPE_RI_STANDARD_FIRE_AND_SPECIAL_PERIL_POLICY,POLICY_TYPE,Reinsurance Standard Fire & Special Perils,RI_Standard Fire and Special peril Policy,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,168,,1,1
15099,RI_IAR,POLICY_TYPE_RI_IAR,POLICY_TYPE,Reinsurance Individual Accident & Risk,RI_IAR,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,130,,1,1
15100,RI_ENGINEERING_SURPLUS_TREATY,POLICY_TYPE_RI_ENGINEERING_SURPLUS_TREATY,POLICY_TYPE,Reinsurance Engineering Surplus Treaty,RI_Engineering Surplus Treaty,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,119,,1,1
15101,RI_FIRE_SURPLUS_TREATY,POLICY_TYPE_RI_FIRE_SURPLUS_TREATY,POLICY_TYPE,Reinsurance Fire Surplus Treaty,RI_Fire Surplus Treaty,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,125,,1,1
15102,RI_MARINE_CARGO,POLICY_TYPE_RI_MARINE_CARGO,POLICY_TYPE,Reinsurance Marine Cargo,RI_Marine Cargo,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,137,,1,1
15103,RI_MISC_ACCIDENT_SURP,POLICY_TYPE_RI_MISC_ACCIDENT_SURP,POLICY_TYPE,Reinsurance Miscellaneous Accident Surplus,RI_Misc Accident surp,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,142,,1,1
15104,RI_CROP_INSURANCE,POLICY_TYPE_RI_CROP_INSURANCE,POLICY_TYPE,Reinsurance Crop Insurance,RI_Crop Insurance,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,111,,1,1
18537,CIVIL_ENGINEERING_COMPLETED_RISKS,POLICY_TYPE_CIVIL_ENGINEERING_COMPLETED_RISKS,POLICY_TYPE,Civil Engineering Completed Risks (CECR) / EAR,Civil Engineering Completed Risks,2025-08-18 16:08:13.072431+00,2025-08-18 16:08:13.072431+00,SYSTEM,SYSTEM,224,,1,1
15105,RI_MISCELLEANEOUS_QUOTA_SHARE_TREATY,POLICY_TYPE_RI_MISCELLEANEOUS_QUOTA_SHARE_TREATY,POLICY_TYPE,Reinsurance Miscellaneous Quota Share,RI_Miscelleaneous Quota Share Treaty,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,144,,1,1
15106,RI_MOTOR_XL,POLICY_TYPE_RI_MOTOR_XL,POLICY_TYPE,Reinsurance Motor Excess XL,RI_MOTOR XL,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,146,,1,1
15107,RI_FIRE_&_ENGINEERING_CAT_XL,POLICY_TYPE_RI_FIRE_&_ENGINEERING_CAT_XL,POLICY_TYPE,Reinsurance Fire & Engineering Catastrophe XL,RI_Fire & Engineering Cat XL,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,124,,1,1
15108,RI_MARINE_XL,POLICY_TYPE_RI_MARINE_XL,POLICY_TYPE,Reinsurance Marine Excess XL,RI_MARINE XL,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,141,,1,1
15109,RI_BOND_XL,POLICY_TYPE_RI_BOND_XL,POLICY_TYPE,Reinsurance Bond Excess XL,RI_Bond XL,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,100,,1,1
15110,RI_MARINE_SURPLUS_TREATY,POLICY_TYPE_RI_MARINE_SURPLUS_TREATY,POLICY_TYPE,Reinsurance Marine Surplus Treaty,RI_Marine Surplus Treaty,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,140,,1,1
15111,RI_CYBER_SECURITY,POLICY_TYPE_RI_CYBER_SECURITY,POLICY_TYPE,Reinsurance Cyber Security,RI_CYBER SECURITY,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,112,,1,1
15112,RI_PROPERTY_ALL_RISK_POLICY,POLICY_TYPE_RI_PROPERTY_ALL_RISK_POLICY,POLICY_TYPE,Reinsurance Property All Risk,RI_Property All Risk Policy,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,156,,1,1
15113,RI_CAR,POLICY_TYPE_RI_CAR,POLICY_TYPE,Reinsurance Contractors All Risk,RI_CAR,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,102,,1,1
15114,RI_AVIATION_SURPLUS,POLICY_TYPE_RI_AVIATION_SURPLUS,POLICY_TYPE,Reinsurance Aviation Surplus,RI_Aviation surplus,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,98,,1,1
15115,RI_QS_TTY,POLICY_TYPE_RI_QS_TTY,POLICY_TYPE,Reinsurance Quota Share Treaty,RI_QS TTY,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,162,,1,1
15116,RI_MISCELLEANEOUS_SURPLUS_TREATY,POLICY_TYPE_RI_MISCELLEANEOUS_SURPLUS_TREATY,POLICY_TYPE,Reinsurance Miscellaneous Surplus,RI_Miscelleaneous Surplus Treaty,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,145,,1,1
15117,RI_PVT_SURPLUS_TREATY,POLICY_TYPE_RI_PVT_SURPLUS_TREATY,POLICY_TYPE,Reinsurance Private Surplus Treaty,RI_PVT Surplus Treaty,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,161,,1,1
15118,RI_PVT_QUOTA_TREATY,POLICY_TYPE_RI_PVT_QUOTA_TREATY,POLICY_TYPE,Reinsurance Private Quota Treaty,RI_PVT Quota Treaty,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,160,,1,1
15119,RI_ENGG_SURPLUS,POLICY_TYPE_RI_ENGG_SURPLUS,POLICY_TYPE,Reinsurance Engineering Surplus,RI_Engg Surplus,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,117,,1,1
15120,RI_BURGLARY,POLICY_TYPE_RI_BURGLARY,POLICY_TYPE,Reinsurance Burglary Insurance,RI_Burglary,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,101,,1,1
15122,RI_CONTRACTORS_ALL_RISK,POLICY_TYPE_RI_CONTRACTORS_ALL_RISK,POLICY_TYPE,Reinsurance Contractors All Risk,RI_Contractors All Risk,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,109,,1,1
15123,RI_COMMERCIAL_GENERAL_LIABILITY,POLICY_TYPE_RI_COMMERCIAL_GENERAL_LIABILITY,POLICY_TYPE,Reinsurance Commercial General Liability,RI_Commercial General Liability,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,108,,1,1
15124,RI_BBB_PI_AND_CRIME,POLICY_TYPE_RI_BBB_PI_AND_CRIME,POLICY_TYPE,"Reinsurance BBB, Professional Indemnity & Crime","RI_BBB, PI and Crime",2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,99,,1,1
15126,RI_PRODUCT_LIABILITY,POLICY_TYPE_RI_PRODUCT_LIABILITY,POLICY_TYPE,Reinsurance Product Liability,RI_Product Liability,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,154,,1,1
15127,RI_UMBRELLA_EXCESS_COMPREHENSIVE_REINSURANCE,POLICY_TYPE_RI_UMBRELLA_EXCESS_COMPREHENSIVE_REINSURANCE,POLICY_TYPE,Reinsurance Umbrella Excess Comprehensive,RI_Umbrella Excess Comprehensive Reinsurance,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,175,,1,1
15128,RI_D_AND_O,POLICY_TYPE_RI_D_AND_O,POLICY_TYPE,Reinsurance Directors & Officers,RI_D and O,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,113,,1,1
15129,RI_INVESTMENT_MANAGERS_INSURANCE_POLICY,POLICY_TYPE_RI_INVESTMENT_MANAGERS_INSURANCE_POLICY,POLICY_TYPE,Reinsurance Investment Managers Insurance Policy,RI_Investment Managers Insurance Policy,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,133,,1,1
15130,RI_SINGLE_PROJECT_PROFESSIONAL_INDEMNITY,POLICY_TYPE_RI_SINGLE_PROJECT_PROFESSIONAL_INDEMNITY,POLICY_TYPE,Reinsurance Single Project PI,RI_Single Project Professional Indemnity,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,167,,1,1
15131,RI_PI,POLICY_TYPE_RI_PI,POLICY_TYPE,Reinsurance Professional Indemnity,RI_PI,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,153,,1,1
15132,RI_DIRECTORS_AND_OFFICERS_REINSURANCE,POLICY_TYPE_RI_DIRECTORS_AND_OFFICERS_REINSURANCE,POLICY_TYPE,Reinsurance Directors & Officers,RI_Directors and Officers Reinsurance,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,114,,1,1
15133,RI_SAT,POLICY_TYPE_RI_SAT,POLICY_TYPE,Reinsurance Satellite / Specialty,RI_SAT,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,166,,1,1
15134,RI_CAT_XL,POLICY_TYPE_RI_CAT_XL,POLICY_TYPE,Reinsurance Catastrophe Excess XL,RI_CAT XL,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,103,,1,1
15135,RI_PROPERTY,POLICY_TYPE_RI_PROPERTY,POLICY_TYPE,Reinsurance Property,RI_Property,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,155,,1,1
15136,RI_RISK_XL,POLICY_TYPE_RI_RISK_XL,POLICY_TYPE,Reinsurance Risk Excess XL,RI_RISK XL,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,164,,1,1
15137,RI_ENGINEERING_QUOTA_SHARE_TREATY,POLICY_TYPE_RI_ENGINEERING_QUOTA_SHARE_TREATY,POLICY_TYPE,Reinsurance Engineering Quota Share,RI_Engineering Quota Share Treaty,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,118,,1,1
15138,RI_ENGG_1ST_SURP,POLICY_TYPE_RI_ENGG_1ST_SURP,POLICY_TYPE,Reinsurance Engineering 1st Surplus,RI_Engg 1st Surp,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,115,,1,1
15139,RI_FIRE_1ST_SURPLUS,POLICY_TYPE_RI_FIRE_1ST_SURPLUS,POLICY_TYPE,Reinsurance Fire 1st Surplus,RI_Fire 1st Surplus,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,122,,1,1
15140,RI_PAR_AND_MBD,POLICY_TYPE_RI_PAR_AND_MBD,POLICY_TYPE,Reinsurance Property All Risk & Machinery Breakdown,RI_PAR AND MBD,2025-07-22 15:12:26.207511+00,2025-07-22 15:12:26.207511+00,SYSTEM,SYSTEM,151,,1,1
