S No,Library_Name,Version,Ecosystem,Recommended Version,License,Dependency_Type,Vulnerabilities,Project,Path
2938,which,1.3.1,npm,,,Transitive,0,package-lock.json,package-lock.json
2939,parchment,1.1.4,npm,,BSD-3-Clause,Transitive,0,package-lock.json,package-lock.json
2940,@esbuild/sunos-x64,0.20.2,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2941,@types/unist,3.0.3,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2942,import-meta-resolve,4.2.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2943,@emotion/unitless,0.10.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2944,@napi-rs/canvas,0.1.97,npm,,,Transitive,0,package-lock.json,package-lock.json
2945,data-uri-to-buffer,6.0.2,npm,,,Transitive,0,package-lock.json,package-lock.json
2946,@module-federation/managers,2.2.1,npm,,,Transitive,0,package-lock.json,package-lock.json
2947,@strapi/generators,5.39.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2948,@strapi/design-system,2.2.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2949,@tanstack/virtual-core,3.13.23,npm,,,Transitive,0,package-lock.json,package-lock.json
2950,jsonfile,6.2.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2951,@napi-rs/nice,1.1.1,npm,,,Transitive,0,package-lock.json,package-lock.json
2952,@mui/material,6.5.0,npm,,,Direct,0,package-lock.json,package-lock.json
2953,fs-extra,11.2.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2954,git-hooks-list,3.2.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2955,koa-passport,6.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2956,@esbuild/freebsd-x64,0.25.12,npm,,,Transitive,0,package-lock.json,package-lock.json
2957,decompress-response,6.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2958,is-deflate,1.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2959,p-finally,1.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2960,@babel/runtime,7.29.2,npm,,,Transitive,0,package-lock.json,package-lock.json
2961,is-hexadecimal,2.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2962,napi-build-utils,2.0.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2963,pretty-bytes,5.6.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2964,@rollup/rollup-linux-ppc64-musl,4.59.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2965,argparse,2.0.1,npm,,,Transitive,0,package-lock.json,package-lock.json
2966,cropperjs,1.6.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2967,detect-libc,2.1.2,npm,,,Transitive,0,package-lock.json,package-lock.json
2968,fast-deep-equal,3.1.3,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2969,koa-ip,2.1.4,npm,,,Transitive,0,package-lock.json,package-lock.json
2970,long-timeout,0.1.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2971,jest-regex-util,30.0.1,npm,,,Transitive,0,package-lock.json,package-lock.json
2972,array.prototype.flat,1.3.3,npm,,,Transitive,0,package-lock.json,package-lock.json
2973,dunder-proto,1.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2974,resolve-alpn,1.2.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2975,domutils,3.2.2,npm,,,Transitive,0,package-lock.json,package-lock.json
2976,jest-haste-map,29.7.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2977,mime-types,2.1.35,npm,,,Transitive,0,package-lock.json,package-lock.json
2978,react-query,3.39.3,npm,,,Transitive,0,package-lock.json,package-lock.json
2979,buffer,5.7.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2980,is-data-view,1.0.2,npm,,,Transitive,0,package-lock.json,package-lock.json
2981,relateurl,0.2.7,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2982,@azure/logger,1.3.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2983,@eslint/eslintrc,3.3.5,npm,,,Transitive,0,package-lock.json,package-lock.json
2984,@formatjs/ecma402-abstract,2.3.6,npm,,,Transitive,0,package-lock.json,package-lock.json
2985,@typescript-eslint/eslint-plugin,8.19.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2986,append-field,1.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2987,mdast-util-mdx-expression,2.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2988,is-inside-container,1.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2989,@babel/helper-remap-async-to-generator,7.27.1,npm,,,Transitive,0,package-lock.json,package-lock.json
2990,set-proto,1.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2991,apps/services/api-gateway,0.0.1,npm,,,Transitive,0,package-lock.json,package-lock.json
2992,@swc-node/register,1.9.2,npm,,MIT,Direct,0,package-lock.json,package-lock.json
2993,@verdaccio/core,8.0.0-next-8.21,npm,,,Transitive,0,package-lock.json,package-lock.json
2994,get-stream,5.2.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
2995,echarts-for-react,3.0.6,npm,,,Direct,0,package-lock.json,package-lock.json
2996,safe-array-concat,1.1.3,npm,,,Transitive,0,package-lock.json,package-lock.json
2997,postcss-modules-local-by-default,4.2.0,npm,,,Transitive,0,package-lock.json,package-lock.json
2998,@vitest/expect,3.2.4,npm,,,Transitive,0,package-lock.json,package-lock.json
2999,@insurance-wellness-hub/opportunity-service-e2e,,npm,,,Transitive,0,package-lock.json,package-lock.json
3000,import-fresh,3.3.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3001,@verdaccio/tarball,13.0.0-next-8.33,npm,,,Transitive,0,package-lock.json,package-lock.json
3002,uc.micro,2.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3003,pg-connection-string,2.6.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3004,ipaddr.js,2.3.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3005,jsonparse,1.3.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3006,@module-federation/runtime-core,0.9.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3007,jszip,3.10.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3008,@rollup/rollup-android-arm64,4.59.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3009,@types/ms,2.1.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3010,find-yarn-workspace-root2,1.2.16,npm,,Apache-2.0,Transitive,0,package-lock.json,package-lock.json
3011,lodash.kebabcase,4.1.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3012,apps/services/master-data-service-e2e,0.0.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3013,@types/istanbul-lib-report,3.0.3,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3014,koa-compose,4.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3015,archiver,7.0.1,npm,,,Direct,0,package-lock.json,package-lock.json
3016,lru-cache,10.4.3,npm,,,Transitive,0,package-lock.json,package-lock.json
3017,luxon,3.7.2,npm,,,Transitive,0,package-lock.json,package-lock.json
3018,@babel/plugin-syntax-json-strings,7.8.3,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3019,@insurance-wellness-hub/container,,npm,,,Transitive,0,package-lock.json,package-lock.json
3020,@smithy/smithy-client,4.12.6,npm,,,Transitive,0,package-lock.json,package-lock.json
3021,events,1.1.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3022,ccount,2.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3023,estree-util-is-identifier-name,3.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3024,os-filter-obj,2.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3025,mimic-response,3.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3026,@aws-crypto/sha256-js,5.2.0,npm,,Apache-2.0,Transitive,0,package-lock.json,package-lock.json
3027,loupe,3.2.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3028,@esbuild/darwin-x64,0.25.12,npm,,,Transitive,0,package-lock.json,package-lock.json
3029,wildcard,2.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3030,@radix-ui/react-visually-hidden,1.0.3,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3031,envinfo,7.21.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3032,@napi-rs/nice-linux-riscv64-gnu,1.1.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3033,slice-ansi,4.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3034,mime,1.6.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3035,spdx-license-ids,3.0.23,npm,,,Transitive,0,package-lock.json,package-lock.json
3036,d3-format,3.1.2,npm,,,Transitive,0,package-lock.json,package-lock.json
3037,istanbul-reports,3.2.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3038,react-markdown,10.1.0,npm,,,Direct,0,package-lock.json,package-lock.json
3039,@insurance-wellness-hub/service-lib,,npm,,,Transitive,0,package-lock.json,package-lock.json
3040,path-browserify,1.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3041,@cspotcode/source-map-support,0.8.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3042,@insurance-wellness-hub/org-service,,npm,,,Transitive,0,package-lock.json,package-lock.json
3043,@napi-rs/nice-android-arm64,1.1.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3044,@module-federation/runtime-core,0.22.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3045,@tsconfig/node16,1.0.4,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3046,@types/http-cache-semantics,4.2.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3047,http-proxy-agent,7.0.2,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3048,iobuffer,5.4.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3049,default-browser-id,5.0.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3050,delegates,1.0.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3051,unix-crypt-td-js,1.1.4,npm,,BSD-3-Clause,Transitive,0,package-lock.json,package-lock.json
3052,@module-federation/third-party-dts-extractor,2.2.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3053,agent-base,6.0.2,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3054,cli-truncate,4.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3055,validate-npm-package-name,5.0.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3056,@tootallnate/quickjs-emscripten,0.23.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3057,@typescript-eslint/project-service,8.57.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3058,http-cache-semantics,4.2.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3059,babel-plugin-jest-hoist,29.6.3,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3060,event-target-shim,5.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3061,shallow-clone,3.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3062,@mui/types,7.2.24,npm,,,Transitive,0,package-lock.json,package-lock.json
3063,harmony-reflect,1.6.2,npm,,Apache-2.0,Transitive,0,package-lock.json,package-lock.json
3064,object.map,1.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3065,string.prototype.repeat,1.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3066,css-select,5.2.2,npm,,,Transitive,0,package-lock.json,package-lock.json
3067,@smithy/service-error-classification,4.2.12,npm,,,Transitive,0,package-lock.json,package-lock.json
3068,fs-extra,8.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3069,@dnd-kit/core,6.3.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3070,@radix-ui/react-toggle,1.0.3,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3071,@types/json-schema,7.0.15,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3072,dedent,1.7.2,npm,,,Transitive,0,package-lock.json,package-lock.json
3073,mdast-util-to-markdown,2.1.2,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3074,micromark-extension-gfm-table,2.1.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3075,@commitlint/lint,19.8.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3076,@types/argparse,1.0.38,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3077,addressparser,1.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3078,array-timsort,1.0.3,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3079,postcss-calc,9.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3080,@babel/plugin-transform-regenerator,7.29.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3081,postcss-normalize-unicode,6.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3082,tough-cookie,4.1.4,npm,,BSD-3-Clause,Transitive,0,package-lock.json,package-lock.json
3083,@radix-ui/react-accordion,1.1.2,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3084,is-arrayish,0.2.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3085,tinyglobby,0.2.15,npm,,,Transitive,0,package-lock.json,package-lock.json
3086,lucide-react,0.575.0,npm,,,Direct,0,package-lock.json,package-lock.json
3087,enabled,2.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3088,memoize-one,6.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3089,character-reference-invalid,2.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3090,defaults,1.0.4,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3091,motion,12.23.24,npm,,,Transitive,0,package-lock.json,package-lock.json
3092,is-fullwidth-code-point,3.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3093,path-exists,5.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3094,@babel/helper-globals,7.28.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3095,@rollup/rollup-win32-x64-msvc,4.59.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3096,jmespath,0.16.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3097,make-dir,2.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3098,reflect-metadata,0.2.2,npm,,,Direct,0,package-lock.json,package-lock.json
3099,unicode-match-property-value-ecmascript,2.2.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3100,@babel/plugin-transform-async-to-generator,7.28.6,npm,,,Transitive,0,package-lock.json,package-lock.json
3101,@webassemblyjs/helper-numbers,1.13.2,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3102,postcss-colormin,6.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3103,varint,6.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3104,@napi-rs/nice-openharmony-arm64,1.1.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3105,typescript,5.4.4,npm,,,Direct,0,package-lock.json,package-lock.json
3106,npm-package-arg,11.0.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3107,is-plain-obj,4.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3108,@swc/core-darwin-x64,1.5.29,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3109,libmime,2.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3110,typescript-eslint,8.19.0,npm,,,Direct,0,package-lock.json,package-lock.json
3111,@aws-sdk/credential-provider-login,3.972.20,npm,,,Transitive,0,package-lock.json,package-lock.json
3112,@types/passport-oauth2,1.8.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3113,path-key,3.1.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3114,apps/ui/ui-lib,0.0.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3115,esbuild-loader,4.3.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3116,standard-as-callback,2.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3117,@babel/helper-module-transforms,7.28.6,npm,,,Transitive,0,package-lock.json,package-lock.json
3118,@rushstack/terminal,0.15.2,npm,,,Transitive,0,package-lock.json,package-lock.json
3119,ast-types,0.13.4,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3120,@napi-rs/wasm-runtime,0.2.4,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3121,pretty-error,4.0.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3122,@nestjs/typeorm,11.0.0,npm,,,Direct,0,package-lock.json,package-lock.json
3123,bare-fs,4.5.5,npm,,,Transitive,0,package-lock.json,package-lock.json
3124,is-alphanumerical,2.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3125,commander,2.20.3,npm,,,Transitive,0,package-lock.json,package-lock.json
3126,@nestjs/passport,11.0.5,npm,,,Direct,0,package-lock.json,package-lock.json
3127,clean-css,5.3.3,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3128,punycode,1.3.2,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3129,@babel/plugin-transform-block-scoped-functions,7.27.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3130,@esbuild/linux-riscv64,0.25.12,npm,,,Transitive,0,package-lock.json,package-lock.json
3131,deepmerge,2.2.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3132,@rollup/rollup-linux-arm-gnueabihf,4.59.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3133,mimic-function,5.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3134,@esbuild/linux-x64,0.25.12,npm,,,Transitive,0,package-lock.json,package-lock.json
3135,content-type,1.0.5,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3136,fsevents,2.3.3,npm,,,Transitive,0,package-lock.json,package-lock.json
3137,strip-json-comments,2.0.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3138,@nx/nx-linux-arm64-musl,20.6.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3139,uid2,0.0.4,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3140,safe-buffer,5.1.2,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3141,websocket-extensions,0.1.4,npm,,Apache-2.0,Transitive,0,package-lock.json,package-lock.json
3142,@types/passport-google-oauth20,2.0.17,npm,,,Direct,0,package-lock.json,package-lock.json
3143,ioredis,5.10.0,npm,,,Direct,0,package-lock.json,package-lock.json
3144,@esbuild/linux-arm,0.20.2,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3145,cli-boxes,2.2.1,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3146,@smithy/types,4.13.1,npm,,,Transitive,0,package-lock.json,package-lock.json
3147,@types/json5,0.0.29,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3148,is-bigint,1.1.0,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3149,lodash.merge,4.6.2,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
3150,@divami-labs/react-captcha,0.0.1,npm,,,Direct,0,package-lock.json,package-lock.json
3151,@insurance-wellness-hub/admin,,npm,,,Transitive,0,package-lock.json,package-lock.json
3152,@module-federation/node,2.7.35,npm,,,Transitive,0,package-lock.json,package-lock.json
3153,strip-ansi,7.2.0,npm,,,Transitive,0,package-lock.json,package-lock.json
3154,@babel/template,7.28.6,npm,,,Transitive,0,package-lock.json,package-lock.json
3155,jest-pnp-resolver,1.2.3,npm,,MIT,Transitive,0,package-lock.json,package-lock.json
